qid,self_confidence,perceived_confidence,flipped
279.0,0.9999998063873693,3.398267819495071e-09,0.0
280.0,0.9999986143516758,6.47594599989589e-07,1.0
280.0,0.9999986143516758,6.47594599989589e-07,0.0
281.0,1.0,1.6918979226151304e-10,0.0
281.0,1.0,5.008774637843506e-14,0.0
282.0,1.0,3.331544542166412e-11,0.0
282.0,1.0,0.0,0.0
283.0,0.9999951574562983,4.78509457496562e-06,0.0
283.0,0.9999951574562983,2.1724275043135617e-10,0.0
284.0,0.7772942373179869,0.22269852756338623,1.0
284.0,0.7772942373179869,6.948839026679694e-06,0.0
285.0,0.9999964686909203,3.2887473357670864e-06,0.0
285.0,0.9999964686909203,1.4449747339575647e-07,1.0
286.0,0.9996153990174119,0.0002611581668973188,1.0
286.0,0.9996153990174119,0.00012336238301744907,1.0
287.0,1.0,1.6586783589142312e-12,0.0
287.0,1.0,2.543665647376923e-13,0.0
288.0,1.0,2.2447770550209742e-13,0.0
288.0,1.0,0.0,0.0
289.0,0.9997890912290652,0.0001795223649413295,1.0
289.0,0.9997890912290652,3.119630929340477e-05,1.0
290.0,0.9770156740382362,0.02297720854488464,1.0
290.0,0.9770156740382362,6.802281501130444e-06,0.0
291.0,0.9999955150656735,2.902306569341241e-06,1.0
291.0,0.9999955150656735,1.5534927603056423e-06,1.0
292.0,0.9770226167277287,0.022977367413042835,1.0
292.0,0.9770226167277287,7.964713550268635e-09,0.0
293.0,1.0,1.8189616875530459e-09,0.0
293.0,1.0,2.4616969518153846e-10,0.0
294.0,1.0,6.34880011604368e-09,0.0
294.0,1.0,2.646573638909117e-09,0.0
295.0,1.0,1.493094676197164e-10,0.0
295.0,1.0,5.109089028063325e-12,0.0
296.0,1.0,3.775134544279098e-11,0.0
296.0,1.0,8.878265478459658e-13,0.0
297.0,1.0,2.7894680928689246e-10,0.0
297.0,1.0,3.97896253583724e-12,0.0
298.0,1.0,4.139937718785167e-08,0.0
298.0,1.0,4.363462252943702e-09,0.0
299.0,0.9999784691634502,2.1444937927240387e-05,0.0
299.0,0.9999784691634502,8.151849680063188e-09,0.0
300.0,1.0,2.2447770550209742e-13,0.0
300.0,1.0,1.5428112031918877e-13,0.0
301.0,0.9999993295729128,3.9278597995802437e-07,1.0
301.0,0.9999993295729128,2.6995759288455584e-07,1.0
302.0,0.9770212518438538,0.02297734002190271,1.0
302.0,0.9770212518438538,1.3394563100066523e-06,0.0
303.0,1.0,1.2501528663867426e-09,0.0
303.0,1.0,3.1608814543136926e-10,0.0
304.0,0.6224593113235651,0.377540667992942,1.0
304.0,0.6224593113235651,0.0,1.0
305.0,1.0,4.8473687062702556e-11,0.0
305.0,1.0,5.789356328730652e-12,0.0
306.0,0.9858286839975633,0.014062090916549468,1.0
306.0,0.9858286839975633,0.00010736538906203002,0.0
307.0,1.0,7.194133030325383e-09,0.0
307.0,1.0,4.8473687062702556e-11,0.0
308.0,1.0,6.914400106940203e-13,0.0
308.0,1.0,2.2447770550209742e-13,1.0
309.0,0.9999996871837232,2.382369667501818e-07,0.0
309.0,0.9999996871837232,3.850741922767617e-09,0.0
310.0,0.9979775280025089,0.0019265495951526937,0.0
310.0,0.9979775280025089,9.591725640794775e-05,0.0
311.0,1.0,1.3887943864964021e-11,0.0
311.0,1.0,1.7482341282710566e-13,0.0
312.0,1.0,3.398267819495071e-09,0.0
312.0,1.0,0.0,0.0
313.0,1.0,7.433680672352188e-12,0.0
313.0,1.0,1.006039279283317e-12,0.0
314.0,0.6224509449991763,0.3775355823091025,1.0
314.0,0.6224509449991763,1.3348713081263421e-05,0.0
315.0,0.9984987679933719,0.001501181950907551,1.0
315.0,0.9984987679933719,1.18433063881099e-08,0.0
316.0,0.9980652695068855,0.0019267195529792942,1.0
316.0,0.9980652695068855,7.874058684401373e-06,1.0
317.0,1.0,1.463778514125909e-12,0.0
317.0,1.0,0.0,0.0
318.0,1.0,2.335593038799337e-09,0.0
318.0,1.0,2.7894680928689246e-10,0.0
319.0,1.0,6.691586091292782e-10,0.0
319.0,1.0,5.109089028063325e-12,0.0
320.0,1.0,2.9400777392844726e-11,0.0
320.0,1.0,4.508755242294825e-12,0.0
321.0,0.8164351946763114,0.1821713075952476,1.0
321.0,0.8164351946763114,0.0013908949316550282,1.0
322.0,1.0,1.6918979226151304e-10,0.0
322.0,1.0,2.289734845645553e-11,0.0
323.0,1.0,1.026187963170189e-10,0.0
323.0,1.0,2.129785170955785e-12,0.0
324.0,0.9999645227325883,3.535625324942473e-05,1.0
324.0,0.9999645227325883,1.186069031659762e-08,0.0
325.0,0.9046498453692973,0.09534939149152609,1.0
325.0,0.9046498453692973,5.170080826558853e-07,0.0
326.0,1.0,2.020683909022217e-11,0.0
326.0,1.0,3.97896253583724e-12,0.0
327.0,1.0,4.363462252943702e-09,0.0
327.0,1.0,1.103256032343554e-09,0.0
328.0,0.98901240128152,0.010986936344888492,1.0
328.0,0.98901240128152,5.652214040660776e-07,0.0
329.0,0.9999832372181827,1.6701414089010932e-05,1.0
329.0,0.9999832372181827,2.8452859659935034e-08,0.0
330.0,1.0,1.026187963170189e-10,0.0
330.0,1.0,3.775134544279098e-11,0.0
331.0,1.0,2.8453348089834e-08,1.0
331.0,1.0,5.602796437537268e-09,1.0
332.0,1.0,1.6586783589142312e-12,0.0
332.0,1.0,1.1399918530443554e-12,0.0
333.0,0.9999998063873693,6.82560337633487e-08,0.0
333.0,0.9999998063873693,4.139937718785167e-08,0.0
334.0,0.9999897933314713,1.0129987330277146e-05,0.0
334.0,0.9999897933314713,2.789441490555009e-10,0.0
335.0,1.0,1.2917800047859961e-12,0.0
335.0,1.0,3.2661313427874473e-13,0.0
336.0,0.9999645227325883,3.535625324942473e-05,1.0
336.0,0.9999645227325883,1.7257202582094774e-08,0.0
337.0,1.0,8.592166619174109e-10,0.0
337.0,1.0,2.4616969518153846e-10,0.0
338.0,1.0,1.463778514125909e-12,0.0
338.0,1.0,2.543665647376923e-13,0.0
339.0,1.0,4.363462252943702e-09,1.0
339.0,1.0,7.582560427911907e-10,0.0
340.0,1.0,5.384940217754036e-13,0.0
340.0,1.0,0.0,0.0
341.0,1.0,9.056076989672867e-11,0.0
341.0,1.0,2.9400777392844726e-11,0.0
342.0,1.0,2.215948977336598e-08,0.0
342.0,1.0,1.3440409951135022e-08,0.0
343.0,1.0,4.752193062771153e-13,0.0
343.0,1.0,2.2447770550209742e-13,0.0
344.0,0.999998137537802,1.7603429545652396e-06,0.0
344.0,0.999998137537802,9.237432042950414e-09,0.0
345.0,0.9999995679801056,3.059023205018258e-07,1.0
345.0,0.9999995679801056,1.6052280551856116e-09,0.0
346.0,1.0,1.2917800047859961e-12,0.0
346.0,1.0,0.0,0.0
347.0,1.0,3.775134544279098e-11,0.0
347.0,1.0,2.289734845645553e-11,0.0
348.0,1.0,1.4166087866431961e-09,0.0
348.0,1.0,2.020683909022217e-11,0.0
349.0,0.9811330528303953,0.01797007759287087,1.0
349.0,0.9811330528303953,0.000894677481692082,1.0
350.0,0.9999976607241555,2.2603250957489616e-06,0.0
350.0,0.9999976607241555,6.56018765557689e-12,0.0
351.0,0.9999998063873693,6.023573837886479e-08,0.0
351.0,0.9999998063873693,4.691164021834418e-08,0.0
352.0,0.9999971839107363,2.260322940135999e-06,0.0
352.0,0.9999971839107363,5.043462196197153e-07,0.0
353.0,1.0,2.8453348089834e-08,0.0
353.0,1.0,3.581747930283181e-10,0.0
354.0,0.5121440534099283,0.39885818984101556,1.0
354.0,0.5121440534099283,0.08899728647108683,1.0
355.0,1.0,9.237449661970594e-09,0.0
355.0,1.0,5.109089028063325e-12,0.0
356.0,1.0,3.331544542166412e-11,0.0
356.0,1.0,1.6586783589142312e-12,0.0
357.0,0.999997064707474,2.902312105056987e-06,1.0
357.0,0.999997064707474,2.1724316478941435e-10,0.0
358.0,1.0,4.8473687062702556e-11,0.0
358.0,1.0,1.783247290814639e-11,0.0
359.0,0.9988304590053244,0.0011695103074966034,1.0
359.0,0.9988304590053244,4.053901772162355e-10,1.0
360.0,0.8175744308728488,0.18242550282051248,1.0
360.0,0.8175744308728488,3.8353727834028864e-08,1.0
361.0,1.0,1.026187963170189e-10,0.0
361.0,1.0,3.331544542166412e-11,0.0
362.0,0.9523369451850602,0.04741406000676148,1.0
362.0,0.9523369451850602,0.00024880609294536887,0.0
363.0,0.9999706019217539,2.144477431597237e-05,1.0
363.0,0.9999706019217539,7.889091591407615e-06,1.0
364.0,1.0,1.1399918530443554e-12,0.0
364.0,1.0,0.0,0.0
365.0,1.0,1.8795288165390832e-12,0.0
365.0,1.0,6.914400106940203e-13,0.0
366.0,1.0,1.2256067444099483e-11,0.0
366.0,1.0,5.109089028063325e-12,0.0
367.0,1.0,3.0988191387218256e-12,0.0
367.0,1.0,1.2917800047859961e-12,0.0
368.0,1.0,4.139937718785167e-08,0.0
368.0,1.0,1.917171513758312e-10,0.0
369.0,0.9999939654258196,4.2228271137778295e-06,0.0
369.0,0.9999939654258196,1.7603362394025924e-06,0.0
370.0,0.9999996871837232,2.382369667501818e-07,0.0
370.0,0.9999996871837232,9.545034922840628e-12,0.0
371.0,1.0,1.6586783589142312e-12,0.0
371.0,1.0,1.2917800047859961e-12,0.0
372.0,1.0,1.493094676197164e-10,0.0
372.0,1.0,1.2256067444099483e-11,0.0
373.0,1.0,2.5946094982764667e-11,0.0
373.0,1.0,3.5114221133765118e-12,0.0
374.0,0.6791698309474961,0.32081710220927157,1.0
374.0,0.6791698309474961,1.2853637205577301e-05,1.0
375.0,1.0,9.056076989672867e-11,0.0
375.0,1.0,6.560200168153779e-12,0.0
376.0,1.0,6.101936677605324e-13,0.0
376.0,1.0,0.0,0.0
377.0,1.0,9.545034922840628e-12,0.0
377.0,1.0,2.543665647376923e-13,0.0
378.0,0.8519528238199198,0.14804720844715558,1.0
378.0,0.8519528238199198,1.8878824977051945e-08,0.0
379.0,0.999405917704529,0.00029586889054937575,1.0
379.0,0.999405917704529,0.00029586889054937575,1.0
380.0,0.955076010940143,0.022461237325025384,1.0
380.0,0.955076010940143,0.022461237325025384,1.0
381.0,0.9999869324773292,1.3007123989067183e-05,0.0
381.0,0.9999869324773292,3.331500061544859e-11,0.0
382.0,1.0,1.006039279283317e-12,0.0
382.0,1.0,0.0,0.0
383.0,1.0,4.508755242294825e-12,0.0
383.0,1.0,0.0,0.0
384.0,0.9523892863074008,0.04741667139341203,1.0
384.0,0.9523892863074008,0.00019378109835763247,1.0
385.0,0.9994402138837102,0.0005527748363909643,1.0
385.0,0.9994402138837102,6.958408268527641e-06,1.0
386.0,1.0,3.398267819495071e-09,0.0
386.0,1.0,2.9989608248573072e-09,0.0
387.0,1.0,1.103256032343554e-09,0.0
387.0,1.0,2.7894680928689246e-10,0.0
388.0,1.0,7.194133030325383e-09,0.0
388.0,1.0,3.2661313427874473e-13,0.0
389.0,1.0,8.878265478459658e-13,0.0
389.0,1.0,0.0,0.0
390.0,1.0,2.543665647376923e-13,0.0
390.0,1.0,0.0,0.0
391.0,1.0,3.331544542166412e-11,0.0
391.0,1.0,3.5114221133765118e-12,0.0
392.0,0.9999984951481292,1.370956471489639e-06,0.0
392.0,0.9999984951481292,2.0206800548772015e-11,0.0
393.0,0.9999715555230154,2.7535661536881667e-05,0.0
393.0,0.9999715555230154,8.315049292164037e-07,0.0
394.0,1.0,2.413362771833214e-12,0.0
394.0,1.0,1.006039279283317e-12,0.0
395.0,1.0,1.3887943864964021e-11,0.0
395.0,1.0,0.0,0.0
396.0,1.0,2.172439935079017e-10,0.0
396.0,1.0,2.7346982915918745e-12,0.0
397.0,1.0,3.701011678592672e-13,0.0
397.0,1.0,0.0,0.0
398.0,0.9999412791109633,5.829121699710653e-05,1.0
398.0,0.9999412791109633,3.927631306386937e-07,0.0
399.0,0.9220295742861406,0.07568479859205458,1.0
399.0,0.9220295742861406,0.002285482337423707,1.0
400.0,1.0,4.363462252943702e-09,0.0
400.0,1.0,1.2917800047859961e-12,0.0
401.0,1.0,7.991959892953932e-11,0.0
401.0,1.0,1.6586783589142312e-12,0.0
402.0,1.0,5.109089028063325e-12,0.0
402.0,1.0,1.6586783589142312e-12,0.0
403.0,1.0,5.905303998944039e-10,0.0
403.0,1.0,4.058652126475693e-10,0.0
404.0,1.0,3.5114221133765118e-12,0.0
404.0,1.0,1.7482341282710566e-13,0.0
405.0,0.9999038520641101,9.610239492660866e-05,1.0
405.0,0.9999038520641101,2.8450634696491827e-08,0.0
406.0,1.0,3.581747930283181e-10,0.0
406.0,1.0,2.9400777392844726e-11,0.0
407.0,0.9999410407209638,5.829121699710653e-05,0.0
407.0,0.9999410407209638,5.714669830578664e-07,0.0
408.0,0.7235119395475741,0.26616517593396816,1.0
408.0,0.7235119395475741,0.010320341388669111,1.0
409.0,1.0,1.9555681087850496e-08,0.0
409.0,1.0,2.061153622438558e-09,0.0
410.0,0.9626729941518225,0.03732687913383872,1.0
410.0,0.9626729941518225,1.6613635410569365e-08,0.0
411.0,0.9999980183344259,1.067701973552941e-06,0.0
411.0,0.9999980183344259,8.315271330899149e-07,0.0
412.0,1.0,5.384940217754036e-13,0.0
412.0,1.0,0.0,0.0
413.0,1.0,6.691586091292782e-10,1.0
413.0,1.0,2.4616969518153846e-10,0.0
414.0,1.0,1.026187963170189e-10,0.0
414.0,1.0,4.8473687062702556e-11,0.0
415.0,1.0,2.061153622438558e-09,0.0
415.0,1.0,3.701011678592672e-13,0.0
416.0,0.9998415274892719,0.0001584362410990077,0.0
416.0,0.9998415274892719,2.2155981983612878e-08,0.0
417.0,0.9999962302845802,3.7266389560521204e-06,0.0
417.0,0.9999962302845802,3.16086939653085e-10,0.0
418.0,0.9997385791587768,0.0002611902975925828,1.0
418.0,0.9997385791587768,1.4446027123271888e-07,0.0
419.0,0.9706827522758169,0.029312079088110246,1.0
419.0,0.9706827522758169,4.644830894199651e-06,1.0
420.0,1.0,7.194133030325383e-09,0.0
420.0,1.0,5.905303998944039e-10,1.0
421.0,0.9999995679801056,1.8553913626159784e-07,0.0
421.0,0.9999995679801056,6.82560337633487e-08,0.0
422.0,1.0,5.109089028063325e-12,0.0
422.0,1.0,1.463778514125909e-12,0.0
423.0,0.7772998664755185,0.2227001469810028,1.0
423.0,0.7772998664755185,9.717443801221145e-10,1.0
424.0,0.9999869324773292,1.3007123989067183e-05,1.0
424.0,0.9999869324773292,1.522977640390277e-08,0.0
425.0,0.49973870098130696,0.49973870098130696,1.0
425.0,0.49973870098130696,0.0005163788812219779,1.0
426.0,1.0,5.4927883509546835e-11,0.0
426.0,1.0,1.57371021068629e-11,0.0
427.0,1.0,7.835041785064389e-13,0.0
427.0,1.0,4.1937956583795446e-13,0.0
428.0,0.9856112703841658,0.008527206473560752,0.0
428.0,0.9856112703841658,0.005860657587315279,1.0
429.0,1.0,2.543665647376923e-13,0.0
429.0,1.0,1.3615261080896538e-13,0.0
430.0,0.999999448776502,5.043471815847051e-07,1.0
430.0,0.999999448776502,2.335593038799337e-09,0.0
431.0,1.0,9.056076989672867e-11,0.0
431.0,1.0,4.277787868968998e-11,0.0
432.0,0.9859362040766612,0.014063626520379485,1.0
432.0,0.9859362040766612,9.79152066625884e-08,0.0
433.0,0.9999988527586979,1.0677029917933763e-06,0.0
433.0,0.9999988527586979,2.461692256505547e-10,0.0
434.0,0.996821165642214,0.0024708727721535063,1.0
434.0,0.996821165642214,0.0007079169016532151,1.0
435.0,0.9892904601974642,0.00666578561973588,0.0
435.0,0.9892904601974642,0.004043003349441388,0.0
436.0,1.0,1.186112015134383e-08,0.0
436.0,1.0,6.691586091292782e-10,0.0
437.0,0.9999976607241555,2.2603250957489616e-06,0.0
437.0,0.9999976607241555,5.211402547917536e-10,0.0
438.0,1.0,5.602796437537268e-09,0.0
438.0,1.0,7.287724095819692e-14,0.0
439.0,0.9999869324773292,1.1478746631885576e-05,1.0
439.0,0.9999869324773292,1.5534794266275484e-06,0.0
440.0,1.0,4.8473687062702556e-11,0.0
440.0,1.0,2.020683909022217e-11,0.0
441.0,0.9706865798987933,0.029312197893603203,1.0
441.0,0.9706865798987933,1.1744016458490411e-06,0.0
442.0,0.9999995679801056,3.927863545481039e-07,1.0
442.0,0.9999995679801056,1.522997974471263e-08,0.0
443.0,1.0,2.7894680928689246e-10,0.0
443.0,1.0,3.2661313427874473e-13,0.0
444.0,0.8175009718386463,0.18240912820406974,1.0
444.0,0.8175009718386463,8.903305969235693e-05,1.0
445.0,0.9999951574562983,4.78509457496562e-06,0.0
445.0,0.9999951574562983,1.7257729238158885e-08,0.0
446.0,0.9808608164583046,0.013991227127826938,1.0
446.0,0.9808608164583046,0.0051470848170876975,1.0
447.0,0.9999723899264568,2.7535687796947383e-05,1.0
447.0,0.9999723899264568,1.0815652744342992e-11,0.0
448.0,0.9105393220144212,0.07474161175526993,0.0
448.0,0.9105393220144212,0.014717499487116582,0.0
449.0,1.0,1.9555681087850496e-08,0.0
449.0,1.0,1.2501528663867426e-09,0.0
450.0,1.0,1.2256067444099483e-11,0.0
450.0,1.0,3.5114221133765118e-12,0.0
451.0,0.9995694234965996,0.0004305571096741222,0.0
451.0,0.9995694234965996,6.688702232503001e-10,0.0
452.0,0.9990524267623823,0.0009110179545601267,0.0
452.0,0.9990524267623823,3.532399950854463e-05,1.0
453.0,1.0,4.508755242294825e-12,0.0
453.0,1.0,6.101936677605324e-13,0.0
454.0,1.0,4.508755242294825e-12,0.0
454.0,1.0,3.5114221133765118e-12,0.0
455.0,1.0,5.384940217754036e-13,0.0
455.0,1.0,0.0,0.0
456.0,1.0,4.139937718785167e-08,0.0
456.0,1.0,2.172439935079017e-10,0.0
457.0,0.9999983759447105,8.315271330899149e-07,0.0
457.0,0.9999983759447105,7.338201193668986e-07,0.0
458.0,1.0,4.058652126475693e-10,0.0
458.0,1.0,5.109089028063325e-12,0.0
459.0,1.0,1.6586783589142312e-12,0.0
459.0,1.0,0.0,0.0
460.0,0.970687588788232,0.029312225847906822,1.0
460.0,0.970687588788232,1.7656431465145331e-09,1.0
461.0,0.9998765647550606,0.0001233946226544279,0.0
461.0,0.9998765647550606,9.734993316488287e-10,0.0
462.0,1.0,2.510999155743982e-08,0.0
462.0,1.0,5.905303998944039e-10,0.0
463.0,0.9999996871837232,1.8553913626159784e-07,1.0
463.0,0.9999996871837232,9.056076989672867e-11,0.0
464.0,1.0,2.289734845645553e-11,0.0
464.0,1.0,1.783247290814639e-11,0.0
465.0,1.0,3.97896253583724e-12,0.0
465.0,1.0,7.835041785064389e-13,0.0
466.0,0.9999984951481292,1.370956471489639e-06,0.0
466.0,0.9999984951481292,3.581741098647678e-10,0.0
467.0,1.0,4.508755242294825e-12,0.0
467.0,1.0,0.0,0.0
468.0,0.9967999692730597,0.003172595363605335,1.0
468.0,0.9967999692730597,2.744832808874704e-05,0.0
469.0,0.9999996871837232,1.8553913626159784e-07,0.0
469.0,0.9999996871837232,3.2241867372567335e-08,0.0
470.0,0.9981644375623129,0.0015006795298289166,1.0
470.0,0.9981644375623129,0.0003348470234896616,0.0
471.0,0.9684477725114937,0.017737741468031795,1.0
471.0,0.9684477725114937,0.013814166945221293,1.0
472.0,1.0,2.543665647376923e-13,0.0
472.0,1.0,0.0,0.0
473.0,0.9998665529264957,0.00010889422993620245,0.0
473.0,0.9998665529264957,2.4297586964904793e-05,0.0
474.0,0.9999661915247927,1.8924874717665766e-05,0.0
474.0,0.9999661915247927,1.4738707249646331e-05,1.0
475.0,1.0,1.8189616875530459e-09,0.0
475.0,1.0,6.224144622907783e-11,0.0
476.0,1.0,1.6586783589142312e-12,0.0
476.0,1.0,0.0,0.0
477.0,1.0,5.602796437537268e-09,0.0
477.0,1.0,8.423463754468647e-12,0.0
478.0,1.0,1.8795288165390832e-12,0.0
478.0,1.0,1.6586783589142312e-12,0.0
479.0,1.0,1.8795288165390832e-12,0.0
479.0,1.0,1.463778514125909e-12,0.0
480.0,0.8807867307733103,0.119201519904015,1.0
480.0,0.8807867307733103,1.1456655006204103e-05,1.0
481.0,0.9994458096436887,0.0005527777358179716,1.0
481.0,0.9994458096436887,8.31068109318202e-07,0.0
482.0,1.0,1.6586783589142312e-12,0.0
482.0,1.0,3.2661313427874473e-13,0.0
483.0,1.0,5.4927883509546835e-11,0.0
483.0,1.0,1.57371021068629e-11,0.0
484.0,1.0,7.835041785064389e-13,0.0
484.0,1.0,0.0,0.0
485.0,0.9241417710874382,0.07585817148650026,1.0
485.0,0.9241417710874382,4.335300369195682e-08,0.0
486.0,1.0,3.0988191387218256e-12,0.0
486.0,1.0,1.1399918530443554e-12,0.0
487.0,0.9399132588278407,0.060086648833494447,1.0
487.0,0.9399132588278407,5.661635987743473e-08,1.0
488.0,1.0,5.789356328730652e-12,0.0
488.0,1.0,4.420228103641173e-14,0.0
489.0,0.9968140618410862,1.009782004781995e-05,1.0
489.0,0.9968140618410862,1.5485508586394823e-06,1.0
490.0,1.0,3.850741922767617e-09,0.0
490.0,1.0,1.6918979226151304e-10,0.0
491.0,1.0,3.398267819495071e-09,0.0
491.0,1.0,2.4616969518153846e-10,0.0
492.0,1.0,4.277787868968998e-11,0.0
492.0,1.0,1.2917800047859961e-12,0.0
493.0,0.8807969025094596,0.11920288406495688,1.0
493.0,0.8807969025094596,8.747364145599655e-08,1.0
494.0,1.0,1.7257827987960214e-08,0.0
494.0,1.0,6.224144622907783e-11,0.0
495.0,1.0,5.109089028063325e-12,0.0
495.0,1.0,1.6586783589142312e-12,0.0
496.0,0.9999937270200764,6.144171336422507e-06,0.0
496.0,0.9999937270200764,5.3157548373442334e-08,0.0
497.0,0.6169809136955511,0.374217840613866,1.0
497.0,0.6169809136955511,0.00880075902120913,0.0
498.0,0.9999722707259225,2.7535687796947383e-05,0.0
498.0,0.9999722707259225,1.2751553245960644e-07,0.0
499.0,1.0,6.34880011604368e-09,0.0
499.0,1.0,1.4166087866431961e-09,0.0
500.0,1.0,2.061153622438558e-09,0.0
500.0,1.0,7.582560427911907e-10,0.0
501.0,1.0,6.914400106940203e-13,0.0
501.0,1.0,2.2447770550209742e-13,0.0
502.0,1.0,3.331544542166412e-11,0.0
502.0,1.0,2.129785170955785e-12,0.0
503.0,1.0,1.6052280551856116e-09,0.0
503.0,1.0,9.056076989672867e-11,0.0
504.0,1.0,7.991959892953932e-11,0.0
504.0,1.0,7.433680672352188e-12,0.0
505.0,1.0,2.020683909022217e-11,0.0
505.0,1.0,2.2447770550209742e-13,0.0
506.0,0.9999832372181827,1.3007074370921508e-05,1.0
506.0,0.9999832372181827,3.7265892003862515e-06,0.0
507.0,0.9999980183344259,1.7603429545652396e-06,0.0
507.0,0.9999980183344259,1.6373740075447596e-07,0.0
508.0,0.8175744308728488,0.18242550282051248,1.0
508.0,0.8175744308728488,1.8117018201727317e-08,1.0
509.0,0.9819258366142087,0.01798459900544512,1.0
509.0,0.9819258366142087,1.4472807394706681e-05,1.0
510.0,0.9999998063873693,9.931194312156244e-08,0.0
510.0,0.9999998063873693,2.8453348089834e-08,0.0
511.0,0.9820137760522224,0.017986211314027313,0.0
511.0,0.9820137760522224,8.43762271717461e-10,0.0
512.0,0.9768712827400807,0.02297381231598923,1.0
512.0,0.9768712827400807,0.0001547963297520724,1.0
513.0,0.9994471201618464,0.0005527785265734312,1.0
513.0,0.9994471201618464,1.954486722340847e-08,0.0
514.0,0.9999937270200764,6.144171336422507e-06,0.0
514.0,0.9999937270200764,3.511402020915495e-12,0.0
515.0,0.9999783499621913,2.1444937927240387e-05,0.0
515.0,0.9999783499621913,1.275162621114235e-07,0.0
516.0,1.0,1.6918979226151304e-10,0.0
516.0,1.0,0.0,0.0
517.0,1.0,3.398267819495071e-09,0.0
517.0,1.0,7.835041785064389e-13,1.0
518.0,0.9999723899264568,2.7535687796947383e-05,0.0
518.0,0.9999723899264568,5.3156433095392757e-08,0.0
519.0,0.9975272845688867,0.002472623024627213,0.0
519.0,0.9975272845688867,7.715297184529108e-08,0.0
520.0,1.0,5.789356328730652e-12,0.0
520.0,1.0,2.2447770550209742e-13,0.0
521.0,0.9980731070239589,0.0019267342527389902,1.0
521.0,0.9980731070239589,6.011969594951196e-08,0.0
522.0,0.9999919389781311,7.88926463665814e-06,0.0
522.0,0.9999919389781311,6.02352788184049e-08,0.0
523.0,0.9999987335551229,8.315279260963632e-07,0.0
523.0,0.9999987335551229,3.4663241069161144e-07,0.0
524.0,1.0,7.433680672352188e-12,0.0
524.0,1.0,3.97896253583724e-12,0.0
525.0,0.9999962302845802,3.7266389560521204e-06,0.0
525.0,0.9999962302845802,1.5737042074697027e-11,0.0
526.0,1.0,2.129785170955785e-12,0.0
526.0,1.0,0.0,0.0
527.0,1.0,2.510999155743982e-08,0.0
527.0,1.0,1.9555681087850496e-08,0.0
528.0,1.0,8.878265478459658e-13,0.0
528.0,1.0,0.0,0.0
529.0,1.0,4.8473687062702556e-11,0.0
529.0,1.0,2.129785170955785e-12,0.0
530.0,0.9770222764165042,0.022977361934812198,0.0
530.0,0.9770222764165042,2.9887338599134536e-07,0.0
531.0,1.0,5.789356328730652e-12,0.0
531.0,1.0,2.8823507934443873e-13,0.0
532.0,0.9990375515205259,0.0009110044880360693,1.0
532.0,0.9990375515205259,5.139533177840036e-05,0.0
533.0,0.9999250684985642,7.484619074298232e-05,1.0
533.0,0.9999250684985642,2.5108123780094867e-08,0.0
534.0,1.0,3.5114221133765118e-12,0.0
534.0,1.0,4.752193062771153e-13,0.0
535.0,1.0,3.97896253583724e-12,0.0
535.0,1.0,0.0,0.0
536.0,0.999997303114013,1.994727993510925e-06,0.0
536.0,0.999997303114013,5.714991385721822e-07,0.0
537.0,1.0,1.8795288165390832e-12,0.0
537.0,1.0,7.835041785064389e-13,0.0
538.0,1.0,2.5946094982764667e-11,0.0
538.0,1.0,6.914400106940203e-13,0.0
539.0,0.9239183533327229,0.07583983450170817,1.0
539.0,0.9239183533327229,0.00024138168396223682,1.0
540.0,0.9999723899264568,2.7535687796947383e-05,0.0
540.0,0.9999723899264568,2.061098584433785e-09,0.0
541.0,0.9999005146832811,9.610211997584463e-05,1.0
541.0,0.9999005146832811,3.2884337113353752e-06,1.0
542.0,0.9947728373729766,0.005220088531333626,0.0
542.0,0.9947728373729766,6.9259146141345375e-06,0.0
543.0,0.5619782352378491,0.437669089672323,1.0
543.0,0.5619782352378491,0.0003522068059568284,1.0
544.0,1.0,8.592166619174109e-10,0.0
544.0,1.0,5.4927883509546835e-11,0.0
545.0,1.0,2.510999155743982e-08,0.0
545.0,1.0,1.6586783589142312e-12,0.0
546.0,1.0,2.7894680928689246e-10,0.0
546.0,1.0,2.4616969518153846e-10,1.0
547.0,0.9890101833003083,0.010986910150022199,1.0
547.0,0.9890101833003083,2.870425663723137e-06,1.0
548.0,1.0,4.363462252943702e-09,0.0
548.0,1.0,1.103256032343554e-09,0.0
549.0,1.0,2.020683909022217e-11,0.0
549.0,1.0,4.1937956583795446e-13,0.0
550.0,0.9999998063873693,6.82560337633487e-08,0.0
550.0,0.9999998063873693,1.026187963170189e-10,0.0
551.0,0.9975256269669018,0.0024726183084775653,1.0
551.0,0.9975256269669018,1.7559901960639523e-06,0.0
552.0,0.9999920581810099,7.88926463665814e-06,0.0
552.0,0.9999920581810099,4.3634289624956445e-09,0.0
553.0,0.9999943230347685,4.2228271137778295e-06,0.0
553.0,0.9999943230347685,1.370951241715711e-06,0.0
554.0,0.9997964803243284,0.00020342704214340812,1.0
554.0,0.9997964803243284,3.581017019174275e-10,0.0
555.0,0.9999995679801056,2.699578503363014e-07,0.0
555.0,0.9999995679801056,4.691164021834418e-08,0.0
556.0,0.9999976607241555,2.2603250957489616e-06,0.0
556.0,0.9999976607241555,3.850734578067279e-09,0.0
557.0,0.9999250684985642,7.484619074298232e-05,0.0
